step,material,param,U234,U235,U236,U237,U238,U239,Np236,Np237,Np238,Np239,Pu236,Pu238,Pu239,Pu240,Pu241,Pu242,Pu243,Am241,Am242,Am243,Am244,Am242m,Cm242,Cm243,Cm244,Cm245,Cm246,Cm247,Cm248,Cm249,Bk249,Bk250,Cf249,Cf250,Cf251,Kr83,Rh103,Rh105,Ag109,I135,Xe131,Xe135,Cs133,Cs134,Cs135,Cs137,Ba140,La140,Nd143,Nd145,Pm147,Pm148,Pm149,Pm148m,Sm147,Sm149,Sm150,Sm151,Sm152,Eu153,Eu154,Eu155,Eu156,Gd152,Gd154,Gd155,Gd156,Gd157,Gd160,lost,total
17,TOT,SF,0.00104466,0.000109369,0.0133639,0,767.365,0,0,0,0,0,0.000400698,196.019,0.0490734,1169.85,0,360.623,0,0.0449786,0,0.0225036,0,0,121103,0,84510.8,0,209.077,0,0.391098,0,1.06936e-05,0,9.78893e-08,7.27763e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208317
17,TOT,VOLUME,136.509
17,UO2_4p55,A,6.14504e+07,1.51902e+06,1.48487e+07,1.95017e+13,1.40543e+07,4.45557e+14,761.897,1.39913e+07,7.36889e+12,4.45209e+14,488656,1.05387e+11,1.58301e+10,2.05237e+10,5.83093e+12,6.55678e+07,6.22704e+12,1.04601e+10,3.15365e+12,6.08204e+08,1.09118e+11,3.56932e+08,1.98529e+12,5.68371e+08,6.12397e+10,7.07314e+06,799836,2.21066,4.66147,86324.8,22800.9,4.50454e-07,18.8249,9.45147e-09,1.36238e-06,0,0,2.37509e+13,0,4.55373e+13,0,2.08384e+13,0,5.72269e+12,3.33126e+07,4.86276e+12,4.09178e+13,4.19691e+13,0,0,7.39452e+12,3.92896e+12,1.10623e+13,1.15953e+12,131.444,0,0,1.59354e+10,0,0,2.70662e+11,1.53749e+11,4.39534e+12,1.21714e-06,0,0,0,0,0,0,5.02575e+15
17,UO2_4p55,ADENS,5.03145e-06,0.000356657,0.000115982,1.20199e-07,0.0209429,6.62536e-09,3.91321e-11,1.00046e-05,1.42446e-08,9.57779e-07,4.65781e-13,3.08249e-06,0.000127291,4.49098e-05,2.77899e-05,8.2004e-06,1.17416e-09,1.50918e-06,1.92217e-09,1.49497e-06,4.19309e-11,1.6785e-08,2.95124e-07,5.51621e-09,3.69682e-07,2.00515e-08,1.26977e-09,1.15017e-11,5.41025e-13,3.51153e-18,6.87056e-15,5.50479e-29,2.20371e-15,4.1231e-26,4.08028e-22,3.15196e-06,2.40582e-05,3.19526e-08,3.27303e-06,1.13828e-08,1.91144e-05,7.24645e-09,4.86049e-05,3.94165e-06,2.55536e-05,4.87677e-05,4.76449e-07,6.43093e-08,3.42913e-05,2.70302e-05,6.4698e-06,1.92582e-08,2.23404e-08,4.37172e-08,4.6469e-06,9.22499e-08,1.01382e-05,4.78323e-07,3.85289e-06,3.98002e-06,7.7569e-07,2.43723e-07,6.09645e-08,4.38412e-11,9.82541e-08,4.05119e-09,2.0408e-06,3.10183e-09,3.00346e-08,5.30956e-11,0.0682259
17,UO2_4p55,BURNUP,35.0029
17,UO2_4p55,GSRC,6.13912e+06,1.84582e+06,1.34252e+06,3.17708e+13,1.02186e+06,3.047e+14,0,1.09017e+07,6.78911e+12,7.18676e+14,54842.9,1.09125e+10,6.94656e+08,1.99957e+09,1.45166e+08,5.47383e+06,2.17178e+12,6.58247e+09,0,5.66248e+08,2.38463e+11,0,1.98886e+11,7.01909e+08,5.06408e+09,9.163e+06,0,1.85545,0,3528.05,0.00787898,5.00923e-07,25.7302,5.60433e-10,1.68481e-06,0,0,5.9067e+12,0,6.06865e+13,0,2.07402e+13,0,1.28029e+13,0,2.8204e+07,2.90052e+13,9.08284e+13,0,0,3.94429e+08,2.3094e+12,0,3.89428e+12,0,0,0,2.32032e+07,0,0,5.36393e+11,1.30929e+11,5.4298e+12,0,0,0,0,0,0,0,4.30076e+15
17,UO2_4p55,H,4.77875e-05,1.1226e-06,1.08621e-05,1.02518,9.62683e-06,32.7196,7.21376e-11,1.09161e-05,0.980951,29.5014,4.5901e-07,0.0943618,0.0132933,0.0172668,0.00500284,5.2337e-05,0.194307,0.00937837,0.228884,0.000529261,0.0193835,4.21743e-06,1.97655,0.000561646,0.0578785,6.39257e-06,7.06454e-07,1.89586e-12,1.47899e-11,4.09613e-09,1.1865e-10,8.55224e-20,1.90253e-11,9.48709e-21,1.32084e-18,0,0,0.878078,0,14.1784,0,1.87861,0,1.57563,4.05098e-07,0.140121,3.22544,19.0131,0,0,0.0734115,0.820207,1.26509,0.40121,4.86576e-11,0,0,5.05445e-05,0,0,0.0658523,0.00306117,1.18819,4.296e-19,0,0,0,0,0,0,1438.11
17,UO2_4p55,MDENS,0.00195542,0.139206,0.0454615,4.73147e-05,8.27872,2.63004e-06,1.53387e-08,0.00393813,5.63087e-06,0.000380203,1.82572e-10,0.0012185,0.0505296,0.0179022,0.0111237,0.00329618,4.73915e-07,0.000604109,7.72626e-07,0.000603399,1.6994e-08,6.74683e-06,0.000118626,2.22645e-06,0.000149825,8.15989e-06,5.18839e-07,4.71889e-09,2.2287e-10,1.45239e-15,2.8417e-12,2.28598e-26,9.11466e-13,1.71219e-23,1.70121e-19,0.000433977,0.00411107,5.56599e-06,0.000591905,2.55003e-06,0.00415503,1.62336e-06,0.010727,0.000876474,0.00572452,0.011087,0.000110693,1.49409e-05,0.00813769,0.00650447,0.00157839,4.73031e-06,5.52453e-06,1.07384e-05,0.00113367,2.28122e-05,0.00252388,0.000119873,0.000971981,0.00101067,0.000198265,6.26992e-05,1.57852e-05,1.106e-08,2.51134e-05,1.04221e-06,0.000528404,8.08284e-07,7.97626e-06,0,10.0686
17,UO2_4p55,SF,0.00104466,0.000109369,0.0133639,0,767.365,0,0,0,0,0,0.000400698,196.019,0.0490734,1169.85,0,360.623,0,0.0449786,0,0.0225036,0,0,121103,0,84510.8,0,209.077,0,0.391098,0,1.06936e-05,0,9.78893e-08,7.27763e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208317
17,UO2_4p55,VOLUME,136.509
17,UO2_4p55_ING,TOX,3.01107,0.0713939,0.697891,14821.3,0.632443,12030,1.29523e-05,1.53904,6705.69,356167,0.0425131,24238.9,3957.53,5130.93,27988.5,15.7363,529.298,2092.03,946.096,121.641,50.1944,67.8171,23823.5,85.2556,7348.77,1.48536,0.167966,4.20025e-07,3.58933e-06,2.67607e-06,2.21169e-05,6.30635e-17,6.5887e-06,1.51224e-15,4.90456e-13,0,0,8787.82,0,42349.7,0,0,0,108731,0.0666251,63215.8,106386,83938.2,0,0,1922.57,10608.2,10951.7,1971.2,6.44077e-06,0,0,1.56167,0,0,541.324,49.1996,9669.75,4.99029e-14,0,0,0,0,0,0,2.86825e+06
17,UO2_4p55_INH,TOX,577.634,12.9117,129.184,37053.2,112.434,10693.4,0.00609518,699.564,25791.1,445209,19.5462,1.15925e+07,1.89961e+06,2.46285e+06,1.34111e+07,7212.46,535.525,1.00417e+06,63073,58387.6,403.738,32837.8,1.17132e+07,39217.6,3.49067e+06,700.241,78.3839,0.000198959,0.00167813,3.45299e-06,0.00364814,4.50454e-16,0.00131774,3.2135e-13,9.67289e-11,0,0,8312.8,0,14571.9,0,0,0,114454,0.286488,189648,237323,46166,0,0,36972.6,8643.72,8075.47,6609.32,0.00126187,0,0,63.7416,0,0,14345.1,1060.87,14944.2,2.31258e-11,0,0,0,0,0,0,5.20496e+07
18,TOT,A,5.70959e+07,1.26487e+06,1.59273e+07,2.12618e+13,1.39978e+07,4.66422e+14,956.332,1.66807e+07,9.1935e+12,4.66042e+14,801622,1.48439e+11,1.60916e+10,2.32207e+10,6.62565e+12,8.96555e+07,8.64794e+12,1.28504e+10,4.05597e+12,9.48488e+08,1.76664e+11,4.47161e+08,2.69341e+12,8.95388e+08,1.13776e+11,1.48289e+07,2.06636e+06,6.66862,16.7321,325506,94975.6,2.02041e-06,89.7957,4.81362e-08,7.30061e-06,0,0,2.53054e+13,0,4.55704e+13,0,2.01319e+13,0,7.0806e+12,3.76176e+07,5.51797e+12,4.05695e+13,4.1817e+13,0,0,7.47641e+12,4.11285e+12,1.13404e+13,1.1708e+12,151.434,0,0,1.6409e+10,0,0,3.36687e+11,1.90097e+11,5.58038e+12,1.3167e-06,0,0,0,0,0,0,5.08023e+15
18,TOT,ADENS,4.6749e-06,0.000296985,0.000124407,1.31048e-07,0.0208588,6.93563e-09,4.91186e-11,1.19276e-05,1.77717e-08,1.0026e-06,7.64097e-13,4.34174e-06,0.000129394,5.08114e-05,3.15775e-05,1.1213e-05,1.63064e-09,1.85403e-06,2.47213e-09,2.33139e-06,6.78866e-11,2.10281e-08,4.00389e-07,8.69002e-09,6.86822e-07,4.20382e-08,3.28042e-09,3.46958e-11,1.94198e-12,1.3241e-17,2.86188e-14,2.46905e-28,1.05118e-14,2.09989e-25,2.18651e-21,3.40924e-06,2.68383e-05,3.4044e-08,3.98745e-06,1.1391e-08,2.09475e-05,7.00076e-09,5.43984e-05,4.87696e-06,2.88559e-05,5.53387e-05,4.72394e-07,6.40761e-08,3.71432e-05,3.00981e-05,6.54145e-06,2.01596e-08,2.2902e-08,4.41421e-08,5.3536e-06,8.91205e-08,1.16209e-05,4.92539e-07,4.19464e-06,4.70866e-06,9.64912e-07,3.01342e-07,7.74012e-08,4.7427e-11,1.41782e-07,4.871e-09,2.85748e-06,3.54997e-09,3.77028e-08,6.15609e-11,0.0683429
18,TOT,BURNUP,40.0033
18,TOT,GSRC,5.70408e+06,1.53699e+06,1.44003e+06,3.46384e+13,1.01775e+06,3.18969e+14,0,1.29972e+07,8.47016e+12,7.52306e+14,89967.8,1.53704e+10,7.06132e+08,2.26233e+09,1.64951e+08,7.48474e+06,3.01611e+12,8.08662e+09,0,8.83058e+08,3.86075e+11,0,2.69825e+11,1.10576e+09,9.40842e+09,1.92104e+07,0,5.59709,0,13303.3,0.0328193,2.24678e-06,122.734,2.85428e-09,9.0284e-06,0,0,6.2933e+12,0,6.07306e+13,0,2.0037e+13,0,1.58409e+13,0,3.20042e+07,2.87584e+13,9.04991e+13,0,0,3.98797e+08,2.41749e+12,0,3.93212e+12,0,0,0,2.38928e+07,0,0,6.6724e+11,1.61883e+11,6.89373e+12,0,0,0,0,0,0,0,4.35457e+15
18,TOT,H,4.44011e-05,9.34774e-07,1.16511e-05,1.11771,9.58814e-06,34.2519,9.05469e-11,1.30143e-05,1.22384,30.8819,7.52989e-07,0.13291,0.0135129,0.0195358,0.0056847,7.1564e-05,0.269848,0.0115214,0.294371,0.000825378,0.0313821,5.28355e-06,2.68156,0.000884793,0.107531,1.34021e-05,1.82511e-06,5.71901e-12,5.30875e-11,1.54453e-08,4.94228e-10,3.83591e-19,9.07519e-11,4.83177e-20,7.07802e-18,0,0,0.93555,0,14.1887,0,1.81492,0,1.94951,4.5745e-07,0.159001,3.19799,18.9442,0,0,0.0742246,0.858594,1.2969,0.405109,5.60574e-11,0,0,5.20467e-05,0,0,0.0819163,0.00378488,1.50854,4.64737e-19,0,0,0,0,0,0,1436.05
18,TOT,ING_TOX,2.7977,0.059449,0.748584,16159,0.629901,12593.4,1.62576e-05,1.83487,8366.09,372834,0.0697411,34141,4022.91,5805.17,31803.1,21.5173,735.075,2570.07,1216.79,189.698,81.2653,84.9606,32320.9,134.308,13653.1,3.11408,0.433936,1.26704e-06,1.28837e-05,1.00907e-05,9.21263e-05,2.82857e-16,3.14285e-05,7.7018e-15,2.62822e-12,0,0,9363,0,42380.5,0,0,0,134531,0.0752353,71733.6,105481,83633.9,0,0,1943.87,11104.7,11227,1990.36,7.42028e-06,0,0,1.60808,0,0,673.374,60.8311,12276.8,5.39845e-14,0,0,0,0,0,0,2.97324e+06
18,TOT,INH_TOX,536.701,10.7514,138.568,40397.5,111.982,11194.1,0.00765065,834.033,32177.3,466042,32.0649,1.63283e+07,1.931e+06,2.78648e+06,1.5239e+07,9862.1,743.722,1.23363e+06,81119.4,91054.9,653.656,41138.8,1.58911e+07,61781.8,6.48521e+06,1468.07,202.503,0.000600176,0.00602357,1.30202e-05,0.0151961,2.02041e-15,0.0062857,1.63663e-12,5.18343e-10,0,0,8856.89,0,14582.5,0,0,0,141612,0.323512,215201,235303,45998.7,0,0,37382.1,9048.26,8278.49,6673.55,0.00145377,0,0,65.636,0,0,17844.4,1311.67,18973.3,2.50172e-11,0,0,0,0,0,0,6.66775e+07
18,TOT,MASS,0.248018,15.8235,6.6567,0.00704185,1125.58,0.000375838,2.62822e-06,0.640927,0.000958994,0.0543298,4.08849e-08,0.234288,7.01172,2.76496,1.72544,0.615261,8.9845e-05,0.101311,0.000135648,0.128454,3.75584e-06,0.00115382,0.0219695,0.0004788,0.0379983,0.00233531,0.000182979,1.94319e-06,1.09205e-07,7.476e-13,1.61585e-09,1.39966e-23,5.93508e-10,1.19038e-20,1.24446e-16,0.0640775,0.626051,0.00080954,0.0984373,0.000348355,0.621597,0.000214091,1.63888,0.148037,0.882439,1.71741,0.014982,0.00203218,1.20326,0.988699,0.217851,0.000675953,0.000773109,0.00148013,0.178291,0.00300844,0.39492,0.0168502,0.144453,0.163224,0.0336672,0.0105825,0.00273579,1.63327e-06,0.00494697,0.000171061,0.100997,0.00012628,0.00136683,0,1374.44
18,TOT,SF,0.00097063,9.10708e-05,0.0143346,0,764.28,0,0,0,0,0,0.00065733,276.096,0.0498841,1323.58,0,493.105,0,0.0552565,0,0.0350941,0,0,164298,0,157010,0,540.147,0,1.40383,0,4.45435e-05,0,4.66938e-07,3.70649e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324707
18,TOT,VOLUME,136.509
18,UO2_4p55,A,5.70959e+07,1.26487e+06,1.59273e+07,2.12618e+13,1.39978e+07,4.66422e+14,956.332,1.66807e+07,9.1935e+12,4.66042e+14,801622,1.48439e+11,1.60916e+10,2.32207e+10,6.62565e+12,8.96555e+07,8.64794e+12,1.28504e+10,4.05597e+12,9.48488e+08,1.76664e+11,4.47161e+08,2.69341e+12,8.95388e+08,1.13776e+11,1.48289e+07,2.06636e+06,6.66862,16.7321,325506,94975.6,2.02041e-06,89.7957,4.81362e-08,7.30061e-06,0,0,2.53054e+13,0,4.55704e+13,0,2.01319e+13,0,7.0806e+12,3.76176e+07,5.51797e+12,4.05695e+13,4.1817e+13,0,0,7.47641e+12,4.11285e+12,1.13404e+13,1.1708e+12,151.434,0,0,1.6409e+10,0,0,3.36687e+11,1.90097e+11,5.58038e+12,1.3167e-06,0,0,0,0,0,0,5.08023e+15
18,UO2_4p55,ADENS,4.6749e-06,0.000296985,0.000124407,1.31048e-07,0.0208588,6.93563e-09,4.91186e-11,1.19276e-05,1.77717e-08,1.0026e-06,7.64097e-13,4.34174e-06,0.000129394,5.08114e-05,3.15775e-05,1.1213e-05,1.63064e-09,1.85403e-06,2.47213e-09,2.33139e-06,6.78866e-11,2.10281e-08,4.00389e-07,8.69002e-09,6.86822e-07,4.20382e-08,3.28042e-09,3.46958e-11,1.94198e-12,1.3241e-17,2.86188e-14,2.46905e-28,1.05118e-14,2.09989e-25,2.18651e-21,3.40924e-06,2.68383e-05,3.4044e-08,3.98745e-06,1.1391e-08,2.09475e-05,7.00076e-09,5.43984e-05,4.87696e-06,2.88559e-05,5.53387e-05,4.72394e-07,6.40761e-08,3.71432e-05,3.00981e-05,6.54145e-06,2.01596e-08,2.2902e-08,4.41421e-08,5.3536e-06,8.91205e-08,1.16209e-05,4.92539e-07,4.19464e-06,4.70866e-06,9.64912e-07,3.01342e-07,7.74012e-08,4.7427e-11,1.41782e-07,4.871e-09,2.85748e-06,3.54997e-09,3.77028e-08,6.15609e-11,0.0683429
18,UO2_4p55,BURNUP,40.0033
18,UO2_4p55,GSRC,5.70408e+06,1.53699e+06,1.44003e+06,3.46384e+13,1.01775e+06,3.18969e+14,0,1.29972e+07,8.47016e+12,7.52306e+14,89967.8,1.53704e+10,7.06132e+08,2.26233e+09,1.64951e+08,7.48474e+06,3.01611e+12,8.08662e+09,0,8.83058e+08,3.86075e+11,0,2.69825e+11,1.10576e+09,9.40842e+09,1.92104e+07,0,5.59709,0,13303.3,0.0328193,2.24678e-06,122.734,2.85428e-09,9.0284e-06,0,0,6.2933e+12,0,6.07306e+13,0,2.0037e+13,0,1.58409e+13,0,3.20042e+07,2.87584e+13,9.04991e+13,0,0,3.98797e+08,2.41749e+12,0,3.93212e+12,0,0,0,2.38928e+07,0,0,6.6724e+11,1.61883e+11,6.89373e+12,0,0,0,0,0,0,0,4.35457e+15
18,UO2_4p55,H,4.44011e-05,9.34774e-07,1.16511e-05,1.11771,9.58814e-06,34.2519,9.05469e-11,1.30143e-05,1.22384,30.8819,7.52989e-07,0.13291,0.0135129,0.0195358,0.0056847,7.1564e-05,0.269848,0.0115214,0.294371,0.000825378,0.0313821,5.28355e-06,2.68156,0.000884793,0.107531,1.34021e-05,1.82511e-06,5.71901e-12,5.30875e-11,1.54453e-08,4.94228e-10,3.83591e-19,9.07519e-11,4.83177e-20,7.07802e-18,0,0,0.93555,0,14.1887,0,1.81492,0,1.94951,4.5745e-07,0.159001,3.19799,18.9442,0,0,0.0742246,0.858594,1.2969,0.405109,5.60574e-11,0,0,5.20467e-05,0,0,0.0819163,0.00378488,1.50854,4.64737e-19,0,0,0,0,0,0,1436.05
18,UO2_4p55,MDENS,0.00181686,0.115915,0.0487638,5.15852e-05,8.24545,2.7532e-06,1.92531e-08,0.00469512,7.02512e-06,0.000397994,2.99503e-10,0.00171628,0.0513644,0.0202547,0.0126397,0.0045071,6.5816e-07,0.000742152,9.93689e-07,0.000940995,2.75134e-08,8.45236e-06,0.000160938,3.50746e-06,0.000278357,1.71073e-05,1.34041e-06,1.42349e-08,7.9998e-10,5.47655e-15,1.18369e-11,1.02533e-25,4.34775e-12,8.72017e-23,9.11631e-19,0.000469401,0.00458614,5.9303e-06,0.000721103,2.55188e-06,0.00455352,1.56832e-06,0.0120057,0.00108445,0.00646431,0.0125809,0.000109751,1.48868e-05,0.00881449,0.00724273,0.00159587,4.9517e-06,5.66342e-06,1.08427e-05,0.00130607,2.20383e-05,0.00289299,0.000123436,0.0010582,0.0011957,0.00024663,7.75222e-05,2.00411e-05,1.19646e-08,3.62391e-05,1.25311e-06,0.000739858,9.25062e-07,1.00127e-05,0,10.0685
18,UO2_4p55,SF,0.00097063,9.10708e-05,0.0143346,0,764.28,0,0,0,0,0,0.00065733,276.096,0.0498841,1323.58,0,493.105,0,0.0552565,0,0.0350941,0,0,164298,0,157010,0,540.147,0,1.40383,0,4.45435e-05,0,4.66938e-07,3.70649e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324707
18,UO2_4p55,VOLUME,136.509
18,UO2_4p55_ING,TOX,2.7977,0.059449,0.748584,16159,0.629901,12593.4,1.62576e-05,1.83487,8366.09,372834,0.0697411,34141,4022.91,5805.17,31803.1,21.5173,735.075,2570.07,1216.79,189.698,81.2653,84.9606,32320.9,134.308,13653.1,3.11408,0.433936,1.26704e-06,1.28837e-05,1.00907e-05,9.21263e-05,2.82857e-16,3.14285e-05,7.7018e-15,2.62822e-12,0,0,9363,0,42380.5,0,0,0,134531,0.0752353,71733.6,105481,83633.9,0,0,1943.87,11104.7,11227,1990.36,7.42028e-06,0,0,1.60808,0,0,673.374,60.8311,12276.8,5.39845e-14,0,0,0,0,0,0,2.97324e+06
18,UO2_4p55_INH,TOX,536.701,10.7514,138.568,40397.5,111.982,11194.1,0.00765065,834.033,32177.3,466042,32.0649,1.63283e+07,1.931e+06,2.78648e+06,1.5239e+07,9862.1,743.722,1.23363e+06,81119.4,91054.9,653.656,41138.8,1.58911e+07,61781.8,6.48521e+06,1468.07,202.503,0.000600176,0.00602357,1.30202e-05,0.0151961,2.02041e-15,0.0062857,1.63663e-12,5.18343e-10,0,0,8856.89,0,14582.5,0,0,0,141612,0.323512,215201,235303,45998.7,0,0,37382.1,9048.26,8278.49,6673.55,0.00145377,0,0,65.636,0,0,17844.4,1311.67,18973.3,2.50172e-11,0,0,0,0,0,0,6.66775e+07
19,TOT,A,5.29685e+07,1.04174e+06,1.67885e+07,2.29681e+13,1.39388e+07,4.87554e+14,1154.29,1.93302e+07,1.11498e+13,4.8714e+14,1.16234e+06,1.98716e+11,1.62002e+10,2.56248e+10,7.28917e+12,1.16511e+08,1.14312e+13,1.49258e+10,4.93471e+12,1.37776e+09,2.66159e+11,5.24734e+08,3.4203e+12,1.28946e+09,1.93083e+11,2.78217e+07,4.70693e+06,17.5314,51.4228,1.0453e+06,331964,7.55082e-06,354.22,2.01918e-07,3.2302e-05,0,0,2.67985e+13,0,4.56372e+13,0,1.94304e+13,0,8.53273e+12,4.17999e+07,6.16375e+12,4.02664e+13,4.17286e+13,0,0,7.47854e+12,4.2709e+12,1.16161e+13,1.17081e+12,169.032,0,0,1.68094e+10,0,0,4.02474e+11,2.27234e+11,6.89064e+12,1.37149e-06,0,0,0,0,0,0,5.13992e+15
19,TOT,ADENS,4.33697e-06,0.000244596,0.000131133,1.41565e-07,0.0207708,7.24986e-09,5.92861e-11,1.38222e-05,2.15533e-08,1.04799e-06,1.10793e-12,5.8123e-06,0.000130267,5.6072e-05,3.47397e-05,1.45717e-05,2.15545e-09,2.15348e-06,3.00773e-09,3.38653e-06,1.02277e-10,2.4676e-08,5.08445e-07,1.25146e-08,1.16557e-06,7.88711e-08,7.4724e-09,9.1213e-11,5.96828e-12,4.25207e-17,1.0003e-13,9.22751e-28,4.14664e-14,8.80845e-25,9.67434e-21,3.62143e-06,2.93617e-05,3.60526e-08,4.73042e-06,1.14077e-08,2.25553e-05,6.75685e-09,5.98488e-05,5.87714e-06,3.20641e-05,6.18152e-05,4.68864e-07,6.39407e-08,3.94793e-05,3.29698e-05,6.54331e-06,2.09343e-08,2.34588e-08,4.41427e-08,5.97571e-06,8.6019e-08,1.30785e-05,5.04558e-07,4.4966e-06,5.40894e-06,1.15345e-06,3.60211e-07,9.55748e-08,4.94006e-11,1.93437e-07,5.64956e-09,3.87407e-06,4.045e-09,4.61413e-08,7.02992e-11,0.0684599
19,TOT,BURNUP,45.0038
19,TOT,GSRC,5.29175e+06,1.26586e+06,1.51789e+06,3.74181e+13,1.01346e+06,3.33421e+14,0,1.50617e+07,1.02725e+13,7.86364e+14,130452,2.05764e+10,7.10895e+08,2.49655e+09,1.8147e+08,9.72673e+06,3.98682e+12,9.39268e+09,0,1.28271e+09,5.81654e+11,0,3.42645e+11,1.59241e+09,1.59665e+10,3.6042e+07,0,14.7144,0,42720.8,0.114712,8.39681e-06,484.155,1.19729e-08,3.99467e-05,0,0,6.66462e+12,0,6.08196e+13,0,1.93389e+13,0,1.90896e+13,0,3.57498e+07,2.85435e+13,9.03079e+13,0,0,3.98911e+08,2.51038e+12,0,3.93217e+12,0,0,0,2.44758e+07,0,0,7.97614e+11,1.93508e+11,8.51237e+12,0,0,0,0,0,0,0,4.41267e+15
19,TOT,H,4.11915e-05,7.69875e-07,1.22811e-05,1.20741,9.5477e-06,35.8037,1.0929e-10,1.50816e-05,1.48426,32.28,1.09183e-06,0.177927,0.013604,0.0215584,0.00625398,9.30003e-05,0.356697,0.0133822,0.358148,0.00119893,0.0472798,6.20014e-06,3.40525,0.0012742,0.182485,2.51447e-05,4.15739e-06,1.50349e-11,1.63153e-10,4.95996e-08,1.72745e-09,1.43359e-18,3.57992e-10,2.02679e-19,3.13171e-17,0,0,0.99075,0,14.2095,0,1.75169,0,2.34932,5.08308e-07,0.177609,3.1741,18.9041,0,0,0.0742457,0.891589,1.32843,0.405114,6.25715e-11,0,0,5.33167e-05,0,0,0.0979222,0.00452427,1.86275,4.84077e-19,0,0,0,0,0,0,1435.86
19,TOT,ING_TOX,2.59546,0.0489619,0.789058,17455.8,0.627245,13164,1.9623e-05,2.12633,10146.3,389712,0.101124,45704.6,4050.04,6406.2,34988,27.9626,971.653,2985.16,1480.41,275.551,122.433,99.6995,41043.6,193.418,23169.9,5.84255,0.988455,3.33096e-06,3.95955e-05,3.24043e-05,0.000322005,1.05711e-15,0.000123977,3.23069e-14,1.16287e-11,0,0,9915.44,0,42442.6,0,0,0,162122,0.0835997,80128.8,104693,83457.1,0,0,1944.42,11531.4,11499.9,1990.38,8.28254e-06,0,0,1.64732,0,0,804.947,72.7148,15159.4,5.6231e-14,0,0,0,0,0,0,3.08452e+06
19,TOT,INH_TOX,497.904,8.85481,146.06,43639.4,111.51,11701.3,0.00923434,966.512,39024.2,487140,46.4937,2.18587e+07,1.94402e+06,3.07498e+06,1.67651e+07,12816.2,983.085,1.43288e+06,98694.2,132265,984.789,48275.5,2.01797e+07,88972.4,1.10057e+07,2754.35,461.279,0.00157782,0.0185122,4.18119e-05,0.0531142,7.55082e-15,0.0247954,6.86522e-12,2.29344e-09,0,0,9379.47,0,14603.9,0,0,0,170655,0.359479,240386,233545,45901.4,0,0,37392.7,9395.97,8479.75,6673.63,0.0016227,0,0,67.2376,0,0,21331.1,1567.91,23428.2,2.60583e-11,0,0,0,0,0,0,8.33549e+07
19,TOT,MASS,0.230089,13.0321,7.01662,0.00760696,1120.83,0.000392866,3.17226e-06,0.742733,0.00116306,0.0567894,5.92826e-08,0.313642,7.05901,3.05122,1.89823,0.799556,0.000118761,0.117673,0.000165036,0.18659,5.65849e-06,0.00135399,0.0278986,0.000689524,0.0644848,0.00438145,0.000416804,5.10853e-06,3.35618e-07,2.40077e-12,5.64779e-09,5.23093e-23,2.34123e-09,4.99333e-20,5.50618e-16,0.0680656,0.684914,0.000857305,0.116779,0.000348866,0.669306,0.000206631,1.80309,0.178398,0.980546,1.9184,0.0148701,0.00202789,1.27894,1.08303,0.217913,0.000701929,0.000791904,0.00148015,0.19901,0.00290374,0.444453,0.0172614,0.154852,0.187499,0.0402456,0.0126498,0.00337815,1.70124e-06,0.00674927,0.000198403,0.136929,0.000143889,0.00167274,0,1374.43
19,TOT,SF,0.000900465,7.50055e-05,0.0151096,0,761.057,0,0,0,0,0,0.000953122,369.611,0.0502206,1460.61,0,640.81,0,0.0641809,0,0.050977,0,0,208638,0,266454,0,1230.39,0,4.31437,0,0.000155691,0,1.84195e-06,1.55477e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479559
19,TOT,VOLUME,136.509
19,UO2_4p55,A,5.29685e+07,1.04174e+06,1.67885e+07,2.29681e+13,1.39388e+07,4.87554e+14,1154.29,1.93302e+07,1.11498e+13,4.8714e+14,1.16234e+06,1.98716e+11,1.62002e+10,2.56248e+10,7.28917e+12,1.16511e+08,1.14312e+13,1.49258e+10,4.93471e+12,1.37776e+09,2.66159e+11,5.24734e+08,3.4203e+12,1.28946e+09,1.93083e+11,2.78217e+07,4.70693e+06,17.5314,51.4228,1.0453e+06,331964,7.55082e-06,354.22,2.01918e-07,3.2302e-05,0,0,2.67985e+13,0,4.56372e+13,0,1.94304e+13,0,8.53273e+12,4.17999e+07,6.16375e+12,4.02664e+13,4.17286e+13,0,0,7.47854e+12,4.2709e+12,1.16161e+13,1.17081e+12,169.032,0,0,1.68094e+10,0,0,4.02474e+11,2.27234e+11,6.89064e+12,1.37149e-06,0,0,0,0,0,0,5.13992e+15
